471,175,26,47
470,176,25,47
470,178,24,47
468,178,24,47
466,179,25,46
465,179,26,46
464,179,25,46
464,180,23,46
464,180,22,46
463,180,22,47
462,181,21,47
461,181,21,48
460,181,21,48
460,182,22,48
459,182,22,48
459,182,22,48
458,183,24,48
456,183,25,48
456,184,24,47
455,185,24,46
454,186,25,46
452,185,26,47
452,186,26,48
453,187,26,47
453,188,26,47
452,188,27,48
451,189,28,48
451,190,28,47
450,191,28,47
450,192,28,47
449,192,28,47
449,192,29,47
448,192,29,48
448,193,29,48
447,193,30,49
447,194,30,49
446,195,31,48
445,196,32,47
444,197,33,46
443,197,34,46
443,198,34,47
442,198,35,47
442,199,35,47
442,199,35,47
442,200,35,47
442,201,35,47
441,202,35,46
441,203,35,46
440,204,36,45
439,206,38,44
438,207,39,43
438,208,39,43
438,208,40,43
438,209,40,43
437,208,41,44
436,206,42,48
436,207,43,47
434,207,44,47
435,207,44,48
434,209,45,46
434,212,45,44
434,214,46,43
434,215,46,43
434,216,46,42
434,217,47,40
434,219,47,39
434,219,47,39
434,220,48,40
434,220,48,40
434,221,49,39
433,222,49,39
433,223,50,38
434,224,49,37
434,226,49,35
435,227,48,34
435,227,48,34
435,228,49,34
435,228,49,34
436,229,48,33
436,229,48,33
437,230,48,32
436,231,49,32
436,231,50,31
436,232,51,31
436,232,50,31
437,232,50,32
438,233,49,32
438,234,49,30
438,235,50,29
438,237,50,28
439,238,50,27
439,238,49,26
440,239,49,26
441,239,49,25
441,240,49,25
442,240,49,24
442,240,49,23
441,241,50,23
441,241,50,22
442,242,50,21
442,242,49,21
443,243,49,20
444,243,49,20
444,243,50,20
445,243,50,20
446,242,49,21
446,240,49,23
447,239,48,25
447,239,47,26
448,239,47,27
448,239,48,28
448,239,48,28
449,238,48,29
449,238,49,29
449,237,49,31
449,235,49,32
450,235,50,32
451,234,49,33
453,234,48,33
453,233,48,34
453,232,48,35
454,232,47,35
454,231,47,36
455,231,47,36
455,231,47,36
456,231,47,36
456,230,48,37
457,228,48,38
457,227,49,39
456,227,50,40
455,226,50,40
455,226,51,41
456,224,50,42
457,223,49,43
458,222,48,44
457,221,48,44
456,220,49,44
456,219,49,45
456,218,49,45
457,218,47,45
458,217,46,47
460,216,45,47
460,215,45,48
461,214,44,49
461,213,44,49
461,212,44,49
461,212,44,48
461,211,43,48
462,211,42,47
462,210,41,48
462,208,41,49
462,207,40,50
462,205,40,51
463,204,39,51
463,204,39,51
464,203,38,50
464,202,37,50
464,200,36,51
464,199,35,51
464,198,35,51
464,197,34,52
464,196,34,52
464,196,33,52
464,195,33,51
464,195,32,51
463,194,32,51
463,193,32,50
462,192,32,50
462,190,31,51
462,189,31,51
462,188,30,52
461,187,30,51
461,186,30,50
460,186,30,49
460,185,29,49
459,184,28,50
459,183,27,50
458,182,27,50
458,182,28,49
457,181,28,49
457,180,27,49
456,179,26,49
456,178,25,49
456,177,24,50
456,175,24,51
456,174,24,52
454,173,24,52
452,172,24,52
450,171,25,52
449,171,25,52
448,170,26,51
447,170,26,51
445,169,27,51
443,169,27,50
441,168,28,50
440,167,28,50
440,166,28,51
439,165,28,51
437,164,29,51
436,164,29,51
434,163,30,51
432,162,31,51
430,161,31,50
428,160,32,50
426,159,32,51
425,159,33,51
423,158,33,52
420,157,34,52
418,157,36,52
416,156,37,52
414,155,37,53
412,154,38,53
411,153,38,54
410,152,37,53
409,152,36,53
408,151,36,52
405,151,36,52
403,151,37,52
399,151,38,52
395,151,39,51
394,151,40,50
392,151,41,51
389,149,42,54
387,149,44,54
384,149,45,54
382,149,45,52
380,149,45,52
378,150,45,50
375,150,46,50
373,150,47,51
370,151,47,51
367,152,49,49
366,152,48,48
364,153,48,48
361,154,48,48
359,154,47,48
358,154,47,48
356,155,47,48
353,155,48,47
351,156,49,47
348,158,49,45
346,159,50,44
343,161,50,43
340,161,50,43
338,162,50,43
335,162,50,43
333,163,50,43
332,163,51,43
330,164,51,43
327,166,52,42
325,167,52,41
322,169,53,40
320,170,53,40
317,170,52,39
315,171,52,39
313,173,52,39
310,174,53,38
308,176,53,38
305,177,53,38
303,178,54,37
301,179,54,37
299,180,54,37
297,182,53,36
296,183,53,36
294,185,53,34
292,186,52,33
290,188,52,32
288,190,53,32
285,191,53,32
283,193,54,32
281,194,54,31
279,196,53,30
277,197,53,29
276,199,53,29
274,201,52,29
273,203,52,29
270,205,52,28
268,207,53,28
265,209,53,27
263,211,53,26
261,213,53,26
259,215,53,26
257,216,54,26
255,218,54,26
253,219,55,27
251,221,54,26
250,224,54,25
248,226,53,24
246,228,52,24
245,230,52,23
243,232,52,23
241,234,53,23
238,236,54,22
236,238,55,22
235,240,56,23
234,241,56,23
233,243,57,24
231,245,56,24
230,247,54,23
228,248,54,24
225,247,55,27
223,248,55,28
222,250,54,28
221,253,54,27
219,255,53,26
218,257,53,26
216,257,54,28
214,259,55,29
212,260,55,30
210,262,55,31
209,263,55,32
208,264,55,31
206,265,56,32
205,266,56,33
204,268,56,33
202,270,56,33
201,270,56,33
198,272,56,34
197,274,55,34
196,276,54,36
194,278,56,35
193,278,57,35
191,280,56,35
189,282,57,35
187,284,57,35
187,285,56,37
185,287,56,36
184,290,56,35
183,291,55,36
181,295,56,34
181,297,56,34
180,298,56,35
179,299,56,36
177,302,56,36
175,304,56,36
174,305,56,37
173,307,55,37
172,308,54,38
171,311,54,38
169,313,55,39
168,315,56,39
168,318,55,38
166,320,57,38
164,321,57,39
162,323,58,41
160,326,59,41
159,328,59,43
158,330,58,43
157,333,59,42
157,336,58,41
155,339,59,41
154,341,58,41
154,343,56,42
154,347,52,41
153,350,53,41
152,353,55,41
150,354,57,42
149,355,57,43
148,357,57,44
148,359,56,46
147,362,56,46
146,365,57,45
144,368,57,45
144,370,56,45
143,373,57,44
143,375,56,44
143,379,56,44
143,383,57,43
142,386,58,42
140,388,58,43
139,389,58,46
139,392,56,46
140,394,54,45
140,396,54,47
138,399,55,48
137,402,56,47
136,406,56,47
136,408,55,47
136,409,54,47
134,412,56,47
133,414,56,47
133,417,55,47
133,419,54,47
132,422,54,47
132,424,54,47
131,426,53,47
